2026-03-31 14:43:00,14,Tuesday,BARDUSDT,buy,sim,0.3718,27,10.0386,0.0,0.0,,0.0,0,0,0.0,b,18.07597403,0.0,0.0,0.252312,narrowing,1.2616,9.0,21.0,0.0,
2026-03-31 15:37:00,15,Tuesday,BARDUSDT,sell,sim,0.3785,27,10.0386,0.1809,0.0,,1.0,0,1,0.0,p,18.07597403,2.0,126.0,0.252312,narrowing,1.2616,9.0,21.0,3262.0,
